 -7.6251123e-001  7.7583337e-001  2.1532907e+000  7.6861677e-001 -1.2568605e+000 -1.4387622e+000 -1.2302559e+000
 -6.6050308e-001  7.4555186e-001  2.0619524e+000  7.5806500e-001 -1.2542652e+000 -1.4803659e+000 -1.1735639e+000
 -5.0159470e-001  8.1805236e-001  1.7932305e+000  7.9065670e-001 -1.2444324e+000 -1.4970394e+000 -7.8704629e-001
 -1.1746228e-001  5.3162596e-001  1.8900382e+000 -1.3467164e+000  7.4300373e-001 -1.4962568e+000 -7.2681531e-001
 -1.1089459e+000  6.1885714e-001  2.5339302e+000 -1.3176625e+000  7.4050934e-001 -1.4957621e+000 -6.8561710e-001
 -2.0230361e-001  8.4911541e-001  1.2598754e+000 -1.1945862e+000  7.7824645e-001 -1.1932076e+000  1.9639734e+000
 -7.3584001e-001  9.0853667e-001  1.2920291e+000 -1.1225203e+000  7.9915157e-001 -9.6899613e-001  1.8592472e+000
 -8.9465777e-001  9.8136699e-001  1.0167161e+000 -1.0507891e+000  8.2921514e-001 -8.0564679e-001  1.9504007e+000
 -7.2731395e-001  1.0277234e+000  6.7463969e-001 -1.0038738e+000  8.4471295e-001 -4.9770850e-001  2.5354730e+000
 -1.5262799e+000  9.4395517e-001  1.2575851e+000 -1.0062479e+000  8.4249464e-001 -3.3742334e-001  1.3729752e+000
 -7.9559308e-001  9.1864293e-001  7.7196709e-001 -1.0220356e+000  8.4401764e-001  1.1487622e-001  1.8264733e+000
 -1.1185599e+000  9.0038569e-001  9.2898393e-001 -1.0077029e+000  8.4832938e-001  2.6213354e-001  1.4690748e+000
 -8.7307506e-001  8.5736028e-001  7.3280293e-001 -1.0054212e+000  8.5223956e-001  5.1611251e-001  1.5188803e+000
 -1.4961868e+000  1.0747911e+000  6.4275085e-001  1.1515289e+000 -1.1225900e+000  5.8456999e-001  1.4615963e+000
 -1.0603089e+000  6.2123905e-001  4.5274004e-001  1.0882928e+000 -1.1162906e+000  4.9601957e-001  1.0137607e+000
 -8.6379452e-001  7.3317896e-002  4.5759378e-001  1.0041563e+000 -1.1151733e+000  1.7951019e-001  1.1874251e-001
 -8.3959730e-001 -4.3088129e-001  6.5444886e-001  9.2871842e-001 -1.1159862e+000 -1.3868945e-001 -5.3787737e-001
 -7.6668564e-001 -9.3299680e-001  8.7572785e-001  8.2774062e-001 -1.1160335e+000 -4.2548505e-001 -9.8627111e-001
 -6.5824236e-001 -1.4111194e+000  1.0502371e+000  7.3733671e-001 -1.1199922e+000 -6.7424754e-001 -1.2145454e+000
 -6.4372328e-001 -1.5721420e+000  1.1170763e+000  7.1337730e-001 -1.1208415e+000 -8.9237490e-001 -1.2281559e+000
 -6.7594305e-001 -1.6492691e+000  1.1897141e+000  6.9276246e-001 -1.1223945e+000 -1.0706497e+000 -1.1490034e+000
 -5.9222290e-001 -1.7077815e+000  1.1380344e+000  6.8990855e-001 -1.1258470e+000 -1.1974765e+000 -1.0294472e+000
 -4.9543069e-001 -1.7447691e+000  1.1763186e+000  6.6660909e-001 -1.1320636e+000 -1.2887365e+000 -8.2597175e-001
 -1.4066375e-001 -1.9493169e+000  1.3491720e+000 -1.4823714e+000  8.5383006e-001 -1.3470343e+000 -6.7484435e-001
 -1.0436523e+000 -1.2981493e+000  1.7012279e+000 -1.3608200e+000  8.5208445e-001 -1.3676814e+000 -3.6717968e-001
 -4.6782340e-001 -5.0719695e-001  5.2886823e-001 -1.1479834e+000  8.8201937e-001 -1.0833021e+000  2.0087632e+000
 -9.0740373e-001 -5.8622496e-002  5.1058115e-001 -1.0531347e+000  8.9097612e-001 -8.8645275e-001  1.7967622e+000
 -1.4730487e+000  2.8439120e-001  6.5001378e-001 -9.6881622e-001  9.0253457e-001 -7.3946951e-001  1.6426223e+000
 -8.7608107e-001  5.5115871e-001  1.1412293e-001 -9.3519331e-001  9.0553835e-001 -2.2231014e-001  1.8900517e+000
 -1.3371379e+000  5.5171514e-001  8.3486461e-001 -9.7937988e-001  8.7537374e-001  2.3010514e-001  4.1320513e-001
 -9.6070701e-001  6.4394852e-001  6.5596106e-001 -1.0052573e+000  8.6294733e-001  5.3450272e-001  6.2415688e-001
 -1.0048929e+000  8.0334455e-001  5.5883210e-001 -9.6211450e-001  8.7244768e-001  6.5673999e-001  9.0206628e-001
 -8.8423323e-001  7.7523351e-001  7.0150561e-001 -1.0111495e+000  8.6228610e-001  9.3998770e-001  5.9530332e-001
 -1.6793796e+000  1.0654532e+000  8.1399188e-001  1.1503429e+000 -1.1260453e+000  9.6399920e-001  5.2844278e-001
 -8.7891720e-001  6.9460996e-001  1.2444444e-001  1.1283621e+000 -1.1082156e+000  8.0205925e-001  5.6089447e-001
 -8.2497237e-001  1.4615669e-001  3.7581690e-001  1.0252212e+000 -1.1081813e+000  4.1241075e-001 -2.6031145e-001
 -6.6477800e-001 -3.7767002e-001  4.2440267e-001  9.4057785e-001 -1.1092008e+000 -3.5099955e-001  2.4289691e+000
 -7.2619032e-001 -7.7235054e-001  7.6835044e-001  8.5628539e-001 -1.1147906e+000 -2.9975918e-001 -1.0739401e+000
 -6.7324437e-001 -1.0337591e+000  8.8418249e-001  8.0405176e-001 -1.1279600e+000 -5.8700878e-001 -1.2268900e+000
 -6.7801379e-001 -1.2280893e+000  1.0027361e+000  7.6553821e-001 -1.1307128e+000 -8.2619066e-001 -1.3105207e+000
 -7.2002420e-001 -1.3953087e+000  1.2635243e+000  7.0461456e-001 -1.1379006e+000 -1.0182803e+000 -1.3405602e+000
 -7.9178332e-001 -1.4923747e+000  1.3807831e+000  6.8962328e-001 -1.1352053e+000 -1.1793799e+000 -1.2256910e+000
 -6.5576417e-001 -1.5390683e+000  1.2659624e+000  6.8698243e-001 -1.1369338e+000 -1.2885808e+000 -9.8473760e-001
 -2.3604111e-001 -1.7397369e+000  1.3782413e+000 -1.4497996e+000  8.5024584e-001 -1.3418171e+000 -6.0579081e-001
 -6.9133378e-001 -1.6789287e+000  1.5291888e+000 -1.4090608e+000  8.5891525e-001 -1.3068524e+000  2.1115758e-002
 -3.0843974e-001 -1.5101535e+000  7.7783453e-001 -1.3128308e+000  8.9024521e-001 -1.0886411e+000  1.7618228e+000
 -6.5845748e-001 -1.3855304e+000  6.7981629e-001 -1.2416136e+000  9.0507479e-001 -9.4410032e-001  1.8303219e+000
 -9.1831558e-001 -1.3033443e+000  5.0841739e-001 -1.1685756e+000  9.3215442e-001 -7.8608288e-001  2.0555712e+000
 -7.5749138e-001 -1.2222905e+000  8.6734469e-002 -1.1085861e+000  9.4768580e-001 -6.0967069e-001  2.3957799e+000
 -1.2691297e+000 -1.2101987e+000  2.5850058e-001 -1.0734794e+000  9.6381010e-001 -5.0299381e-001  1.9964399e+000
 -1.1119252e+000 -1.1320518e+000 -1.6535073e-001 -9.9272093e-001  9.8486625e-001 -3.5889647e-001  2.3602947e+000
 -1.4465972e+000 -1.1390855e+000 -1.0930611e-001 -9.7813405e-001  9.9651515e-001 -2.8993781e-001  2.0298414e+000
 -1.5969077e+000 -1.0953738e+000 -2.3895822e-001 -9.2587213e-001  1.0116465e+000 -2.0024647e-001  2.0870284e+000
 -1.6709777e+000 -8.2768690e-001 -7.4642154e-001  1.2499378e+000 -9.6509615e-001 -1.0818317e-001  2.2358661e+000
 -1.6100467e+000 -3.5823203e-001 -9.6350437e-001  1.3192208e+000 -9.6080718e-001 -9.5589235e-002  1.3228893e+000
 -1.8109976e+000 -2.5845172e-002 -6.3987519e-001  1.3207894e+000 -9.8915469e-001 -1.5714849e-001 -3.6065584e-001
 -1.9142985e+000  2.1293555e-001 -2.9656088e-001  1.2969122e+000 -1.0158374e+000 -2.9579268e-001 -1.3761233e+000
 -2.0641559e+000  4.2786553e-001  1.3959249e-002  1.2778480e+000 -1.0323773e+000 -4.2256966e-001 -1.8629391e+000
 -1.7839691e+000  5.0435421e-001  1.8189842e-001  1.2226617e+000 -1.0646513e+000 -3.6172749e-001 -2.1033786e+000
 -1.4941716e+000  5.9916017e-001  2.7419569e-001  1.1811716e+000 -1.0825245e+000 -2.7295093e-001 -2.1285986e+000
 -1.1633542e+000  7.7092496e-001 -5.2754365e-002  1.2051510e+000 -1.0843706e+000 -4.4176058e-001 -1.9491756e+000
 -1.3625333e+000  9.0401468e-001  2.8168364e-001  1.1907619e+000 -1.1028829e+000 -5.8647057e-001 -1.7699549e+000
 -1.2102627e+000  9.5340007e-001  3.3000489e-001  1.1614475e+000 -1.1099481e+000 -7.1531302e-001 -1.7009184e+000
 -1.5258490e+000  1.0304155e+000  5.2984163e-001  1.1813928e+000  9.0759838e-001 -8.2932793e-001 -1.6212355e+000
 -1.7167820e+000  1.0556445e+000  9.8117286e-001  1.1452412e+000  8.8345035e-001 -9.3998167e-001 -1.3675053e+000
 -1.1916003e+000  1.1509428e+000  7.3097961e-001  1.1222483e+000  8.6919236e-001 -8.5403889e-001 -1.3503166e-001
 -1.4215221e+000  1.1836100e+000  8.5450428e-001  1.1396606e+000  8.7511709e-001 -8.3289620e-001  1.6468765e-003
 -1.2366889e+000  1.1454650e+000  1.2667091e+000  1.0336919e+000  8.3789727e-001 -9.2216834e-001 -4.1747634e-001
 -1.1374316e+000  1.0930192e+000  1.3829880e+000  9.9489195e-001  8.2639848e-001 -9.3307598e-001 -5.7177043e-002
 -6.6550483e-001  1.1207315e+000  1.1551446e+000  9.7376614e-001  8.1995394e-001 -8.6482791e-001  3.3639753e-001
 -8.0946567e-001  1.0561866e+000  1.4929724e+000  9.2775633e-001  8.0422660e-001 -8.9667204e-001  4.2402747e-002
 -6.5963186e-001  1.0597118e+000  1.4998445e+000  9.0155677e-001  7.9163059e-001 -8.7694232e-001  2.8097784e-001
 -5.5706170e-001  9.4963107e-001  1.6416012e+000  8.5743129e-001  7.7982836e-001 -8.8729503e-001  7.6015122e-002
 -7.0068872e-001  8.9025103e-001  1.9242133e+000  8.2653767e-001  7.7291219e-001 -9.1426425e-001  3.2234198e-002
 -1.8850565e-001  4.8441225e-001  1.7851354e+000  7.3856735e-001  7.7054919e-001 -8.7704326e-001  5.5079593e-001
 -1.6957908e-001 -1.3790721e-002  2.1120609e+000  6.3161561e-001  7.6535081e-001 -9.0233595e-001  2.0194803e-001
  2.1413860e-001 -4.3984987e-001  1.8967631e+000  5.7236149e-001  7.7007725e-001 -9.3272329e-001  2.0945573e-001
  3.1981633e-001 -9.0765409e-001  2.2115364e+000  4.6861290e-001  7.5594074e-001 -9.0873830e-001  4.1240275e-001
  3.7678304e-001 -1.3853599e+000  2.4929355e+000  3.6152323e-001  7.5161777e-001 -9.5505805e-001  1.2687195e-001
  6.1648960e-001 -1.7123984e+000  2.3983575e+000  3.1488221e-001  7.5159777e-001 -9.5619598e-001  4.2865490e-001
  7.5021881e-001 -1.8334265e+000  2.4725101e+000  2.7729399e-001  7.4351377e-001 -9.6990591e-001  3.6392422e-001
  4.4598202e-001 -1.9627992e+000  2.8811252e+000  2.3443150e-001  7.3699881e-001 -1.0250678e+000 -1.1715958e-001
  7.7595241e-001 -1.9525270e+000  2.6937499e+000  2.2865740e-001  7.1990746e-001 -1.0211167e+000  5.4578022e-001
  1.7487349e+000 -2.3312005e+000  2.8487942e+000 -2.0475897e+000 -1.3557131e+000 -9.5614783e-001  8.5407459e-001
  8.6423077e-001 -1.5609180e+000  2.8383893e+000 -1.8586278e+000 -1.3356966e+000 -1.0007606e+000  3.0794852e-001
  5.6234265e-001 -8.6119046e-001  2.0650235e+000 -1.6159183e+000 -1.2859697e+000 -9.2727836e-001  9.0400227e-001
  2.4149526e-001 -3.5871592e-001  1.5819180e+000 -1.4452592e+000 -1.2456672e+000 -8.4368782e-001  1.1017228e+000
 -3.8239417e-001  2.1211097e-002  1.3753331e+000 -1.2787343e+000 -1.2124533e+000 -8.2167850e-001  8.9538856e-001
 -5.3256158e-001  4.1922894e-001  7.7875078e-001 -1.1161228e+000 -1.1837402e+000 -7.1810388e-001  1.2394883e+000
 -1.0442236e+000  5.7993937e-001  6.6842497e-001 -1.0123459e+000 -1.1466708e+000 -6.7257468e-001  8.3622962e-001
 -8.3480890e-001  6.5370848e-001  4.8940602e-001 -1.0022297e+000 -1.1456832e+000 -1.9809080e-001  2.7378394e-001
 -9.0696509e-001  6.1939983e-001  6.4747267e-001 -1.0234960e+000 -1.1527005e+000  2.0161030e-001 -6.4958021e-001
 -1.1143508e+000  6.0191294e-001  7.9113066e-001 -1.0223652e+000 -1.1528473e+000  4.1472006e-001 -9.0827140e-001
 -9.7179216e-001  7.8635826e-001  6.1139544e-001 -1.0027584e+000 -1.1568888e+000  6.6993208e-001 -8.6817712e-001
 -1.0597283e+000  2.6403329e-001  6.8175321e-001 -1.0474432e+000 -1.1428882e+000  6.4870218e-001 -6.6836884e-001
 -7.2093786e-001 -1.8812442e-002 -3.5618228e-002 -9.8876374e-001 -1.0990079e+000  5.5852773e-001  4.6834241e-001
 -1.2086033e+000 -3.6972192e-001  8.5239359e-002 -9.7717048e-001 -1.0749054e+000  3.3538277e-001  1.8243035e-001
 -1.6885851e+000 -5.7505811e-001  1.1255250e-001 -9.4144617e-001 -1.0436626e+000  1.4173106e-001  9.8685878e-002
 -1.2662528e+000 -7.1212534e-001 -6.0146733e-001 -8.8090619e-001 -1.0080874e+000  1.4732188e-001  8.8207710e-001
 -1.5817704e+000 -8.9166367e-001 -5.3186915e-001 -8.7248809e-001 -9.9823600e-001  9.2115770e-002  2.8985287e-001
 -1.5763773e+000 -1.0070694e+000 -6.2324760e-001 -8.6296180e-001 -9.8361668e-001  2.1242156e-001  2.6962147e-001
 -1.6542487e+000 -1.0890478e+000 -7.7077100e-001 -8.2923542e-001 -9.7196053e-001  2.1555487e-001  2.6605697e-001
 -1.6517242e+000 -1.1850092e+000 -7.6437595e-001 -8.4981416e-001 -9.6987276e-001  3.1416244e-001 -2.0994575e-002
 -6.4136869e-001 -4.6879107e+000 -4.8740108e-001 -1.3601982e+000 -9.3193123e-001  4.1398296e-001  8.5564015e-002
 -1.7553902e+000 -7.5702567e-001 -8.4770004e-001 -7.7573989e-001 -9.6625780e-001  6.1733257e-001 -5.1784403e-001
 -1.5972962e+000 -4.6276432e-001 -6.7921645e-001 -8.0405822e-001 -9.9916362e-001  9.2336210e-001 -1.2628806e+000
 -1.5540289e+000 -1.4031331e-001 -6.2011405e-001 -7.7983233e-001 -1.0145676e+000  1.1293983e+000 -1.6412544e+000
 -1.6442914e+000  4.7881778e-002 -1.9403747e-001 -8.2978482e-001 -1.0414364e+000  1.3004675e+000 -1.8622653e+000
 -1.5742120e+000  2.3381610e-001 -2.1172490e-002 -8.5215429e-001 -1.0674163e+000  1.4140927e+000 -1.9386853e+000
 -1.1399326e+000  2.9808812e-001  3.4583645e-002 -9.1959335e-001 -1.0886108e+000  1.6462011e+000 -1.9747370e+000
 -1.1624641e+000  4.6284256e-001  1.9501144e-001 -9.2921769e-001 -1.1037999e+000  1.7068770e+000 -2.0563224e+000
 -9.9074293e-001  5.2793643e-001  3.2449181e-001 -9.6909055e-001 -1.1279555e+000  1.8061998e+000 -2.0577190e+000
 -1.0218650e+000  5.6202253e-001  5.0042263e-001 -9.9259634e-001 -1.1401267e+000  1.8400357e+000 -2.0720436e+000
 -1.2236099e+000  6.4194501e-001  6.0876750e-001 -9.5658067e-001  8.7871226e-001  1.8521258e+000 -2.0832045e+000
 -1.0022128e+000  6.8396502e-001  7.9611974e-001 -1.0205124e+000  8.5366400e-001  1.8894655e+000 -1.4535128e+000
