  2.9945292e+002 -7.8110909e-003 -2.8879185e+000  1.9818001e+001
  2.9882657e+002  2.5720411e-001 -2.4947331e+000  1.9503039e+001
  2.9528399e+002  1.9240392e+000 -2.2350921e+000  1.8989663e+001
  2.9336593e+002  1.8230813e+000 -2.6084242e+000  1.8621073e+001
  2.9107867e+002  1.7116271e+000 -2.9625302e+000  1.8534034e+001
  2.9020311e+002  8.0207484e-001 -2.9993996e+000  1.8593332e+001
  2.9071683e+002  7.1790636e-003 -3.1745492e+000  1.8664088e+001
  2.9092521e+002  9.2603255e-002 -3.0013600e+000  1.8542793e+001
  2.9200806e+002  5.7510215e-001 -2.4576002e+000  1.8381650e+001
  2.9169909e+002  1.4718397e-002 -2.4576155e+000  1.8366319e+001
  2.9081192e+002 -2.8644111e-002 -2.5922137e+000  1.8358475e+001
  2.9157036e+002  3.4508098e-003 -2.7109466e+000  1.8310149e+001
  2.9287917e+002  2.9561148e-002 -2.2844854e+000  1.8671321e+001
  2.9249989e+002 -1.5590074e-002 -2.5448451e+000  1.9095534e+001
  2.9348795e+002  1.0837111e-003 -2.3321914e+000  1.9519949e+001
  2.9247833e+002  1.6735956e-001 -2.0673712e+000  1.9652749e+001
  2.9434889e+002  6.0749499e-003 -1.7614487e+000  1.9952451e+001
  2.9444002e+002 -9.5494949e-003 -1.5692030e+000  2.0146499e+001
  2.9316482e+002 -3.0702452e-002 -1.4593074e+000  1.9887907e+001
  2.9500019e+002  7.1415365e-003 -1.4033920e+000  1.9824380e+001
  2.9594227e+002  3.8087968e-002 -1.4125022e+000  1.9962698e+001
  2.9574803e+002  1.3384211e-002 -1.2336112e+000  2.0110549e+001
  2.9523026e+002 -1.2473232e-003 -1.4491489e+000  2.0095481e+001
  2.9789566e+002  6.0405430e-002 -9.6422764e-001  2.0207923e+001
  2.9413353e+002 -6.2995758e-003 -1.1638245e+000  2.0001645e+001
  2.9500146e+002  2.6057948e-002 -1.0314954e+000  2.0070029e+001
  2.9529246e+002  2.0873181e-002 -1.4455502e+000  1.9741400e+001
  2.9582348e+002  2.1479082e-002 -1.1051591e+000  1.9751994e+001
  2.9350960e+002  7.7386623e-001 -1.2813497e+000  1.8594969e+001
  2.8907093e+002  4.0920989e+000 -1.6415713e+000  1.7311783e+001
  2.8624412e+002  8.0345280e+000 -2.3613153e+000  1.6332961e+001
  2.8274292e+002  1.0933451e+001 -3.2812094e+000  1.5419200e+001
  2.7771601e+002  1.3286831e+001 -4.3887268e+000  1.4261018e+001
  2.7661192e+002  1.5263014e+001 -4.8089731e+000  1.3209498e+001
  2.7192226e+002  1.7460510e+001 -5.5523381e+000  1.1816200e+001
  2.6677050e+002  1.9382827e+001 -6.2204296e+000  1.0980078e+001
  2.6431220e+002  1.7503999e+001 -7.2557135e+000  1.0749499e+001
  2.6094709e+002  1.7088477e+001 -7.9422965e+000  9.9982549e+000
  2.5843873e+002  1.7621536e+001 -7.8364549e+000  9.6638379e+000
  2.5696155e+002  1.6178119e+001 -8.2919268e+000  9.4965577e+000
  2.5437387e+002  1.5791961e+001 -8.3362356e+000  9.0402067e+000
  2.5065673e+002  1.7248345e+001 -8.1976202e+000  8.5266183e+000
  2.4889660e+002  1.7020976e+001 -8.0712053e+000  8.3983481e+000
  2.4573056e+002  1.7451366e+001 -8.1017894e+000  8.1623421e+000
  2.4664596e+002  1.6357067e+001 -7.4452501e+000  8.0779615e+000
  2.4467523e+002  1.4828000e+001 -7.5196681e+000  7.7178011e+000
  2.4343069e+002  1.5769540e+001 -6.7369725e+000  7.4826528e+000
  2.4279583e+002  1.6948489e+001 -6.3173585e+000  7.5328940e+000
  2.4190571e+002  1.4879657e+001 -6.3820472e+000  8.0608900e+000
  2.4346299e+002  1.2813776e+001 -5.9710010e+000  8.4702969e+000
  2.4345849e+002  1.1949212e+001 -5.2261522e+000  8.6674958e+000
  2.4431888e+002  1.0767226e+001 -4.8589669e+000  8.9093198e+000
  2.4348870e+002  1.0980101e+001 -4.4378913e+000  8.6290937e+000
  2.4319198e+002  1.3602220e+001 -3.8866866e+000  8.3153343e+000
  2.4208412e+002  1.4554741e+001 -3.7014833e+000  8.2873217e+000
  2.4208675e+002  1.4316977e+001 -4.0283373e+000  8.2055658e+000
  2.4177133e+002  1.4546328e+001 -3.6687342e+000  8.1719900e+000
  2.4012653e+002  1.5661308e+001 -3.6851000e+000  7.9754132e+000
  2.3945192e+002  1.5207641e+001 -3.7140963e+000  8.1979399e+000
  2.4049132e+002  1.4229241e+001 -3.7168007e+000  8.2649006e+000
  2.3975969e+002  1.5132295e+001 -3.1303242e+000  8.0616736e+000
  2.4099312e+002  1.4282728e+001 -2.6562912e+000  8.3068911e+000
  2.3990261e+002  1.3528669e+001 -3.0221762e+000  8.0023839e+000
  2.3645801e+002  1.4836538e+001 -2.8075991e+000  7.6194484e+000
  2.3917785e+002  1.5063474e+001 -2.6188697e+000  7.8957019e+000
  2.3896821e+002  1.3791212e+001 -2.8501803e+000  7.9744489e+000
  2.4012642e+002  1.3290479e+001 -2.4097612e+000  7.6832694e+000
  2.4015726e+002  1.3296321e+001 -2.2728504e+000  7.7551534e+000
  2.3943075e+002  1.3347023e+001 -2.2811646e+000  7.9828824e+000
  2.3937853e+002  1.3089542e+001 -2.4356616e+000  8.2535149e+000
  2.4231588e+002  1.1927874e+001 -2.1885041e+000  8.6513660e+000
  2.4065885e+002  1.2470547e+001 -2.0373633e+000  8.5602398e+000
  2.3991086e+002  1.3880636e+001 -1.7933208e+000  8.5812445e+000
  2.3962785e+002  1.5464447e+001 -1.9345663e+000  8.3985336e+000
  2.3869372e+002  1.5816637e+001 -1.8376505e+000  8.1854494e+000
  2.3772705e+002  1.5181500e+001 -2.1257867e+000  8.0494168e+000
  2.3701415e+002  1.6004053e+001 -2.2240261e+000  7.5824924e+000
  2.3485806e+002  1.7778217e+001 -2.2410866e+000  7.3116790e+000
  2.3330873e+002  1.8597138e+001 -2.7412481e+000  7.3944276e+000
  2.3456710e+002  1.6589588e+001 -2.9867911e+000  7.8397336e+000
  2.3492630e+002  1.4134044e+001 -3.0916827e+000  8.1137099e+000
  2.3663882e+002  1.3004335e+001 -2.7814996e+000  8.1532118e+000
  2.3639751e+002  1.2846327e+001 -2.7025857e+000  8.1842941e+000
  2.3766945e+002  1.2936987e+001 -2.5422302e+000  8.0067503e+000
  2.3709983e+002  1.4018659e+001 -2.4222776e+000  7.7770234e+000
  2.3634185e+002  1.4711944e+001 -2.3906468e+000  7.8036921e+000
  2.3557409e+002  1.5500203e+001 -2.5198566e+000  7.4745189e+000
  2.3557412e+002  1.5806884e+001 -2.1935506e+000  7.4175131e+000
  2.3672897e+002  1.4710726e+001 -2.3565420e+000  7.7340123e+000
  2.3684251e+002  1.4409430e+001 -2.1542140e+000  7.7726269e+000
  2.3632590e+002  1.4151226e+001 -1.9595237e+000  7.5770538e+000
  2.3568172e+002  1.4861134e+001 -1.9713979e+000  7.4195837e+000
  2.3412346e+002  1.5641518e+001 -2.0337061e+000  7.4223303e+000
  2.3360184e+002  1.7012424e+001 -2.1787067e+000  6.9786450e+000
  2.3412972e+002  1.7198554e+001 -1.9628137e+000  6.9514495e+000
  2.3405909e+002  1.5854747e+001 -2.2963565e+000  7.0938838e+000
  2.3475349e+002  1.5092092e+001 -2.2481216e+000  7.3245842e+000
  2.3509937e+002  1.6090398e+001 -2.0057183e+000  7.0847399e+000
  2.3483383e+002  1.5382020e+001 -1.9402155e+000  7.1885278e+000
  2.3585138e+002  1.4600001e+001 -2.2707213e+000  7.3888639e+000
  2.3580470e+002  1.5174803e+001 -1.9651057e+000  7.3937006e+000
  2.3297896e+002  1.6815787e+001 -2.1324744e+000  7.0924214e+000
  2.3239054e+002  1.7724759e+001 -2.1980686e+000  6.7733570e+000
  2.3208369e+002  1.7983417e+001 -2.3678128e+000  6.5899557e+000
  2.3234536e+002  1.7171851e+001 -2.3790599e+000  6.8643963e+000
  2.3300569e+002  1.6101167e+001 -2.5744892e+000  7.0680772e+000
  2.3001008e+002  1.7170888e+001 -2.5425738e+000  6.7865658e+000
  2.2801873e+002  1.8819399e+001 -2.6903461e+000  6.5969304e+000
  2.2696087e+002  1.8550708e+001 -3.3052330e+000  7.2731698e+000
  2.3400084e+002  9.0221334e+000 -3.5628636e+000  8.9727711e+000
  2.4204120e+002  2.3024965e-003 -3.2974329e+000  1.0579620e+001
  2.4979040e+002 -4.3635672e-003 -1.7207169e+000  1.2039763e+001
  2.5650169e+002 -2.1434859e-002 -9.0910496e-001  1.3407526e+001
  2.6560347e+002  4.1633574e-002  4.7910949e-001  1.4764180e+001
  2.7017236e+002 -1.1396011e-002  1.2936097e+000  1.5822078e+001
  2.7597328e+002  2.2230641e-004  2.2022100e+000  1.6760854e+001
  2.8055219e+002 -8.6758671e-004  2.8749401e+000  1.7471396e+001
  2.8312305e+002  2.4953373e-003  3.5144392e+000  1.7764725e+001
  2.8900703e+002  1.6046377e-002  3.8624961e+000  1.8709920e+001
  2.9005161e+002 -4.2270115e-002  3.4135149e+000  1.8882233e+001
  2.9323742e+002 -3.1984983e-002  3.7871698e+000  1.9329819e+001
  2.9823386e+002 -3.7129845e-002  3.1445631e+000  2.0579280e+001
  3.0498217e+002  5.2508027e-005  3.2219406e+000  2.1745393e+001
  3.0703076e+002 -6.4587035e-003  3.5187709e+000  2.1666595e+001
  3.0887932e+002 -6.1269676e-003  3.6490675e+000  2.1785337e+001
  3.1290834e+002 -4.1932915e-003  3.0458073e+000  2.2520613e+001
  3.1790914e+002  1.6424887e-002  2.9386064e+000  2.3472007e+001
  3.1828650e+002 -9.9800535e-003  2.9425981e+000  2.3406741e+001
  3.1871958e+002 -3.4294483e-002  2.8192127e+000  2.3759423e+001
  3.2101335e+002 -2.5614899e-002  2.1142398e+000  2.4355855e+001
  3.2409198e+002 -2.8686895e-002  1.7953838e+000  2.4915056e+001
  3.2527012e+002 -3.3734531e-002  1.6408900e+000  2.5077044e+001
  3.2679099e+002 -8.3024949e-003  1.6829884e+000  2.5159431e+001
  3.2713060e+002 -3.8722459e-002  9.9109559e-001  2.5502860e+001
  3.2791217e+002 -1.6012819e-002  6.6199358e-001  2.5617137e+001
  3.2995531e+002  1.5265450e-002  6.4861099e-001  2.5638815e+001
  3.3013261e+002 -3.1400017e-002  1.6541294e-001  2.5896431e+001
  3.3055166e+002 -1.6385896e-002 -3.0337241e-002  2.6087262e+001
  3.2913716e+002 -2.8017306e-002 -3.3515608e-001  2.6001423e+001
  3.3086459e+002 -3.1787396e-002 -8.6089444e-001  2.6656956e+001
  3.3337895e+002  1.5815827e-002 -1.0433425e+000  2.6544456e+001
  3.3412869e+002 -2.0875557e-002 -6.8455474e-001  2.6864429e+001
  3.3266801e+002 -3.2119203e-002 -1.1406435e+000  2.6311024e+001
  3.3253484e+002 -3.2141498e-002 -1.0835134e+000  2.6086664e+001
  3.3291352e+002 -2.5830136e-002 -1.8404737e+000  2.5872294e+001
  3.3546580e+002 -8.0676246e-003 -1.8763409e+000  2.6392845e+001
  3.3437929e+002 -2.7101082e-002 -2.2829593e+000  2.6103978e+001
  3.3434270e+002  9.9318880e-003 -1.9561574e+000  2.5940902e+001
  3.3330536e+002 -1.3714197e-002 -2.4957293e+000  2.5880572e+001
  3.3471681e+002 -2.9448830e-003 -2.6933366e+000  2.5815258e+001
  3.3440945e+002 -3.0990547e-002 -2.7737163e+000  2.5908384e+001
  3.3325193e+002 -1.8813937e-002 -2.6283368e+000  2.5301742e+001
  3.3447403e+002 -3.2010172e-003 -2.5770371e+000  2.5532698e+001
  3.3314323e+002 -2.4094962e-002 -2.9988187e+000  2.5568864e+001
  3.3348233e+002 -2.4010125e-002 -2.7917505e+000  2.6010222e+001
  3.3459629e+002 -1.1640568e-002 -3.0383556e+000  2.6572595e+001
  3.3579675e+002 -1.0151155e-002 -2.5535711e+000  2.7227157e+001
  3.3392996e+002 -3.3549875e-002 -2.4475722e+000  2.6937760e+001
  3.3575917e+002 -6.4565221e-003 -1.9121954e+000  2.7594801e+001
  3.3663440e+002  1.5602840e-002 -1.9040438e+000  2.7880454e+001
  3.3739864e+002  2.5624242e-002 -1.0704442e+000  2.7741185e+001
  3.3457294e+002 -3.4868932e-002 -1.1630922e+000  2.7138072e+001
  3.3538133e+002  2.3907255e-002 -8.1492213e-001  2.6701126e+001
  3.3466009e+002  2.8303341e-002 -9.0582423e-001  2.6038354e+001
  3.3402577e+002  7.6716875e-003 -1.0881556e+000  2.5839297e+001
  3.3179271e+002 -1.5636300e-002 -1.5485773e+000  2.5264294e+001
  3.3179603e+002  1.1358745e-002 -1.6973696e+000  2.5024545e+001
  3.3251717e+002  3.1547039e-003 -2.2146172e+000  2.5304826e+001
  3.3399258e+002 -2.2327743e-002 -2.5894457e+000  2.6140814e+001
  3.3384211e+002 -8.8772532e-003 -2.4953399e+000  2.5864698e+001
  3.3515670e+002 -9.7607854e-003 -1.9664888e+000  2.6328469e+001
  3.3608014e+002  1.0947890e-002 -2.2480250e+000  2.6407209e+001
  3.3669799e+002  9.3185468e-004 -1.7454252e+000  2.6449421e+001
  3.3466059e+002 -1.8522730e-002 -2.0267672e+000  2.6041593e+001
  3.3438650e+002  1.9669658e-002 -1.7253079e+000  2.5595812e+001
  3.3495352e+002  2.2107072e-002 -2.0526175e+000  2.5415721e+001
  3.3533556e+002  3.3349976e-003 -2.2345569e+000  2.5573432e+001
  3.3471212e+002  1.2455471e-002 -2.2613344e+000  2.5609249e+001
  3.3438067e+002  8.9305360e-003 -2.2708426e+000  2.5633323e+001
  3.3328731e+002  4.6038300e-003 -2.4885056e+000  2.5580944e+001
  3.3194562e+002 -3.0253423e-002 -2.4977409e+000  2.5934234e+001
  3.3311489e+002  2.2005332e-002 -2.6375301e+000  2.5584596e+001
  3.3100789e+002 -1.7797561e-002 -2.5353534e+000  2.5089247e+001
  3.3141538e+002 -5.4598282e-003 -2.7640209e+000  2.5249404e+001
  3.3352296e+002  1.2787999e-002 -2.8899371e+000  2.6182909e+001
  3.3344617e+002  2.3898266e-002 -2.6792916e+000  2.5793630e+001
  3.3117367e+002 -2.5134911e-002 -2.3060586e+000  2.5645833e+001
  3.3022259e+002 -7.7579593e-003 -2.4684797e+000  2.5194109e+001
  3.2899429e+002 -2.8050058e-002 -2.5036266e+000  2.4612716e+001
  3.3235005e+002  2.0960333e-002 -2.5754051e+000  2.4670996e+001
  3.3089176e+002 -4.9317643e-003 -2.7591823e+000  2.3990327e+001
  3.3191225e+002 -1.3672825e-002 -2.7491598e+000  2.3635264e+001
  3.3140494e+002 -4.3185084e-002 -3.2909518e+000  2.3459279e+001
  3.3189742e+002 -3.0221273e-002 -3.0177926e+000  2.3672108e+001
  3.3168998e+002 -1.7523398e-002 -2.9550546e+000  2.3290156e+001
  3.3362843e+002  2.2070798e-002 -2.2614876e+000  2.3250657e+001
  3.3350936e+002 -6.9078408e-003 -1.9653786e+000  2.3012159e+001
  3.3337735e+002 -1.0647287e-002 -1.5178895e+000  2.2358534e+001
  3.3305463e+002 -5.4344592e-004 -1.1034588e+000  2.1724840e+001
  3.3224178e+002 -6.8726285e-003 -9.5691914e-001  2.1301889e+001
  3.3198899e+002 -1.3644454e-003 -8.4932289e-001  2.1021438e+001
  3.3512463e+002  9.2119515e-003 -6.7417616e-001  2.1628288e+001
  3.3542536e+002 -9.8216194e-004 -5.4268403e-001  2.1007329e+001
  3.3534692e+002  1.0571660e-002  4.1684522e-001  2.0768924e+001
  3.3574385e+002 -3.5404681e-003  3.3610084e-001  2.1122269e+001
  3.3853041e+002 -1.2096164e-002  3.1085012e-001  2.2027681e+001
  3.4023746e+002  1.8701209e-002  9.5171113e-001  2.1862108e+001
  3.3982856e+002  6.2784772e-003  1.9785542e+000  2.1471535e+001
  3.3893624e+002 -1.5143247e-002  1.9804411e+000  2.0860746e+001
  3.3869934e+002 -1.7398064e-002  2.0484210e+000  2.0225703e+001
  3.4402802e+002  3.4007273e-002  2.2092835e+000  2.1196493e+001
  3.4551297e+002  7.4599211e-003  2.1487561e+000  2.1431521e+001
  3.4541720e+002 -4.5103573e-002  2.5034297e+000  2.1651678e+001
  3.4685247e+002 -8.1580914e-003  2.4298483e+000  2.1723679e+001
  3.4768398e+002  1.7018719e-002  2.8044739e+000  2.1602172e+001
  3.4885454e+002  6.1213724e-003  2.8047092e+000  2.1450542e+001
  3.4988557e+002 -1.2521701e-002  2.6877886e+000  2.1457085e+001
  3.5231134e+002  2.9996390e-003  2.8804763e+000  2.1724316e+001
  3.5174140e+002 -4.2154574e-002  2.6107775e+000  2.1593250e+001
  3.5587475e+002  9.3595970e-003  2.8582030e+000  2.1961014e+001
  3.5793342e+002  1.5978298e-002  2.9938346e+000  2.1671702e+001
  3.5957482e+002 -1.3637089e-002  3.2725239e+000  2.2099329e+001
  3.6288892e+002  2.6834513e-003  3.1741779e+000  2.2744008e+001
  3.6731183e+002  3.0329682e-002  3.7629170e+000  2.3302381e+001
  3.6857082e+002 -7.5507690e-003  4.1424768e+000  2.3365663e+001
  3.6880774e+002  1.4228273e-002  4.6325378e+000  2.2820745e+001
  3.7020568e+002  3.0161194e-003  4.6155190e+000  2.2906832e+001
  3.7195417e+002  5.4062563e-003  4.0734093e+000  2.2404869e+001
  3.7374007e+002  5.2064161e-002  4.6050668e+000  2.2031717e+001
  3.7438952e+002  3.3490113e-002  4.3872634e+000  2.1948474e+001
  3.7360959e+002 -8.0781367e-003  3.7319084e+000  2.2095618e+001
  3.7282510e+002 -1.3924716e-002  3.5069886e+000  2.1953753e+001
  3.7369329e+002 -2.2494836e-002  3.2043181e+000  2.2239586e+001
  3.7717780e+002  1.0372895e-002  3.0350293e+000  2.2836244e+001
  3.8024748e+002  3.3324596e-002  3.3780370e+000  2.3428769e+001
  3.8030009e+002 -7.8107683e-003  3.6028478e+000  2.3997210e+001
  3.8014255e+002 -4.6149894e-003  3.7268904e+000  2.4034969e+001
  3.8046707e+002  1.8568882e-002  4.0437654e+000  2.3528549e+001
  3.8179343e+002  1.6641476e-002  4.0842820e+000  2.3539101e+001
  3.8481231e+002  2.2016673e-002  3.9531327e+000  2.3948119e+001
  3.8784879e+002  1.7331904e-002  4.0971835e+000  2.3958887e+001
  3.8773765e+002  4.4336403e-003  4.3657289e+000  2.3690994e+001
  3.8912772e+002 -1.1628783e-003  4.4686050e+000  2.3937646e+001
  3.8925045e+002 -6.3668718e-003  3.7618425e+000  2.3672029e+001
  3.8861977e+002  3.6812611e-003  3.8943672e+000  2.3003377e+001
  3.8755640e+002 -1.2056783e-002  3.3917233e+000  2.2481772e+001
  3.8763302e+002  2.6894605e-003  2.9395042e+000  2.2477747e+001
  3.8766971e+002 -9.3055294e-003  2.5245045e+000  2.3092937e+001
  3.8922118e+002 -1.8684881e-002  2.1928313e+000  2.3427461e+001
  3.9257648e+002  5.8425275e-003  2.3673769e+000  2.3676708e+001
  3.9534743e+002  1.5634611e-002  2.8889869e+000  2.4227212e+001
  3.9613657e+002  4.5321300e-002  3.3113477e+000  2.3945083e+001
  3.9604425e+002  2.6690513e-002  3.6479620e+000  2.4038750e+001
  3.9388936e+002 -1.8205670e-002  3.2948391e+000  2.3867113e+001
  3.9631096e+002  1.6856521e-002  3.6735822e+000  2.4323571e+001
  3.9406812e+002 -3.2234702e-002  3.2088815e+000  2.3772099e+001
  3.9583534e+002 -2.9315084e-003  3.4881286e+000  2.3583442e+001
  3.9705833e+002 -1.2288004e-003  3.0918668e+000  2.3551836e+001
  3.9650988e+002  4.5987236e-003  3.1954006e+000  2.3095404e+001
  3.9733137e+002  1.2735257e-002  3.0727670e+000  2.3018009e+001
  3.9851343e+002  1.3476147e-002  2.6768847e+000  2.2899065e+001
  3.9966279e+002 -2.8213368e-003  2.6766354e+000  2.3199196e+001
  4.0249949e+002  1.5431683e-002  2.7384153e+000  2.3904832e+001
  4.0408262e+002  1.3368351e-003  2.8166825e+000  2.4369045e+001
  4.0362323e+002 -8.0159936e-003  3.0989495e+000  2.4471523e+001
  4.0470942e+002 -1.8005349e-003  3.3823786e+000  2.4967263e+001
  4.0214871e+002 -3.4480924e-002  3.1034876e+000  2.4599678e+001
  4.0243467e+002  1.3656372e-002  3.5588709e+000  2.4554753e+001
  4.0332194e+002  6.0751486e-004  3.2714187e+000  2.6062484e+001
  4.0341694e+002  2.3923000e-002  3.4871893e+000  2.6820021e+001
  4.0250550e+002 -1.2309272e-004  4.1397800e+000  2.7604163e+001
  4.0066832e+002 -4.5909241e-002  4.1581993e+000  2.8443854e+001
  4.0339159e+002  1.4923662e-002  4.5463909e+000  2.9061648e+001
  4.0361790e+002 -1.2481873e-003  4.7573662e+000  2.9573804e+001
  4.0413749e+002  2.2376264e-001  5.1954418e+000  2.9663153e+001
  4.0364675e+002  9.5674993e-003  5.1349346e+000  3.0156903e+001
  4.0281426e+002 -1.9951012e-002  4.7613733e+000  3.0468011e+001
  4.0006090e+002  4.8982189e-001  4.4424506e+000  3.0278385e+001
  3.9764517e+002  1.4728263e+000  4.5573281e+000  3.0160834e+001
  3.9672851e+002  9.8833284e-001  3.7892840e+000  3.0291963e+001
  3.9445038e+002 -1.4619879e-003  3.1552653e+000  3.0114842e+001
  3.9258401e+002  5.1947135e-001  2.9469261e+000  3.0134633e+001
  3.9214223e+002 -3.2540076e-003  2.4573424e+000  3.0610263e+001
  3.9192974e+002 -1.6202413e-002  1.9831956e+000  3.1358263e+001
  3.9185500e+002  1.9558952e-002  2.2128085e+000  3.1672554e+001
  3.8979272e+002 -8.9177478e-003  2.2635433e+000  3.1498891e+001
  3.8802514e+002 -1.6013976e-002  1.9452148e+000  3.1359547e+001
  3.8606728e+002 -2.3439943e-002  1.7560100e+000  3.1312144e+001
  3.8697992e+002  1.6891967e-002  1.6016982e+000  3.1063120e+001
  3.8308982e+002  8.5633582e-001  1.4154022e+000  3.0613354e+001
  3.7962675e+002  2.2880352e+000  1.3302017e+000  3.0028355e+001
  3.7692089e+002  2.7791845e+000  4.3306426e-001  2.9738759e+001
  3.7623058e+002  4.7996522e-001  1.3412793e-001  2.9854475e+001
  3.7360409e+002  8.1263391e-001 -3.9705130e-001  2.9245529e+001
  3.7021003e+002  1.1832017e+000 -2.0621728e-001  2.8569700e+001
  3.6827275e+002 -1.7320979e-002 -9.3020177e-001  2.8464451e+001
  3.6805726e+002  6.0446185e-003 -1.3028862e+000  2.8511648e+001
  3.6916163e+002  9.5508106e-003 -1.2682963e+000  2.8516392e+001
  3.6596319e+002 -3.9745432e-002 -1.3319686e+000  2.8089543e+001
  3.6453288e+002  3.8906487e-001 -1.0739394e+000  2.7536997e+001
  3.6089358e+002  1.7963311e+000 -1.5033398e+000  2.7203680e+001
  3.5804077e+002  1.9471833e+000 -2.1410023e+000  2.7609329e+001
  3.5846833e+002  8.6629242e-001 -2.5107420e+000  2.7785546e+001
  3.5775391e+002  1.3035355e-003 -2.1077556e+000  2.7870152e+001
  3.5692816e+002  7.2381873e-003 -1.8092758e+000  2.7668223e+001
  3.5655725e+002  2.9241350e-001 -1.5608364e+000  2.7676407e+001
  3.5658915e+002 -2.8104802e-004 -1.3522511e+000  2.7661077e+001
  3.5492224e+002 -2.9937362e-002 -1.2908292e+000  2.7483404e+001
  3.5551249e+002  1.2519724e-002 -7.8884445e-001  2.7296237e+001
  3.5267373e+002  2.1808997e-001 -8.0983660e-001  2.6932050e+001
  3.5134203e+002  1.0960310e+000 -7.6707385e-001  2.6732508e+001
  3.5080975e+002  8.3847534e-001 -9.8171889e-001  2.6758405e+001
  3.4963122e+002  1.4249146e-001 -1.1604370e+000  2.6759034e+001
  3.5061877e+002 -1.6239132e-002 -1.0905738e+000  2.7059894e+001
  3.4937907e+002 -1.8015756e-002 -1.1965549e+000  2.6943507e+001
